hs9,hs9_name
621142000,Of_cotton
621143000,Of_man-made_fibres
621149000,Of_other_textile_materials
621149110,Of_other_textile_materials
621149190,Of_other_textile_materials
621390000,Of_other_textile_materials
621410900,Of_silk_or_silk_waste
621420000,Of_wool_or_fine_animal_hair
621430000,Of_synthetic_fibres
621440000,Of_artificial_fibres
621490000,Of_other_textile_materials
621510000,Of_silk_or_silk_waste
621710000,Accessories
621710025,Accessories
630120000,Blankets_(other_than_electric_blankets)_and_travelling_rugs__of_wool_or_of_fine_animal_hair
630130000,Blankets_(other_than_electric_blankets)_and_travelling_rugs__of_cotton
630140000,Blankets_(other_than_electric_blankets)_and_travelling_rugs__of_synthetic_fibres
630210000,Bed_linen__knitted_or_crocheted
630222000,Of_man-made_fibres
630229000,Of_other_textile_materials
630232000,Of_man-made_fibres
630239000,Of_other_textile_materials
630240000,Table_linen__knitted_or_crocheted
630253000,Of_man-made_fibres
630259000,Of_other_textile_materials
630293000,Of_man-made_fibres
630299000,Of_other_textile_materials
630312000,Of_synthetic_fibres
630319000,Of_other_textile_materials
630392000,Of_synthetic_fibres
630399000,Of_other_textile_materials
630411000,Knitted_or_crocheted
630419000,Other
630491000,Knitted_or_crocheted
630493000,Not_knitted_or_crocheted__of_synthetic_fibres
630499000,Not_knitted_or_crocheted__of_other_textile_materials
630510100,Of_jute_or_of_other_textile_bast_fibres_of_heading_53.03
630510200,Of_jute_or_of_other_textile_bast_fibres_of_heading_53.03
630533000,Other__of_polyethylene_or_polypropylene_strip_or_the_like
630619000,Of_other_textile_materials
630629000,Of_other_textile_materials
630640000,Pneumatic_mattresses
630690000,Other
630710000,Floor-cloths__dish-cloths__dusters_and_similar_cleaning_cloths
630720000,Life-jackets_and_life-belts
630790000,Other
640110000,Footwear_incorporating_a_protective_metal_toe-cap
640192000,Covering_the_ankle_but_not_covering_the_knee
640212000,Ski-boots__cross-country_ski_footwear_and_snowboard_boots
640299000,Other
640312000,Ski-boots__cross-country_ski_footwear_and_snowboard_boots
640319000,Other
640320000,Footwear_with_outer_soles_of_leather__and_uppers_which_consist_of_leather_straps_across_the_instep_and_around_the_big_toe
640340000,Other_footwear__incorporating_a_protective_metal_toe-cap
640351000,Covering_the_ankle
640359000,Other
640391000,Covering_the_ankle
640399100,Other
640399900,Other
640419100,Other
640419900,Other
640420000,Footwear_with_outer_soles_of_leather_or_composition_leather
640510000,With_uppers_of_leather_or_composition_leather
640590000,Other
640610000,Uppers_and_parts_thereof__other_than_stiffeners
640690100,Other
640690900,Other
650500000,Hats_and_other_headgear__knitted_or_crocheted__or_made_up_from_lace__felt_or_other_textile_fabric__in_the_piece_(but_not_in_strips)__whether_or_not_lined_or_trimmed;_hair-nets_of_any_material__whether_or_not_lined_or_trimmed
650610000,Safety_headgear
650691000,Of_rubber_or_of_plastics
650699000,Of_other_materials
670300100,Human_hair__dressed__thinned__bleached_or_otherwise_worked;_wool_or_other_animal_hair_or_other_textile_materials__prepared_for_use_in_making_wigs_or_the_like
670300200,Human_hair__dressed__thinned__bleached_or_otherwise_worked;_wool_or_other_animal_hair_or_other_textile_materials__prepared_for_use_in_making_wigs_or_the_like
680291000,Marble__travertine_and_alabaster
680410000,Millstones_and_grindstones_for_milling__grinding_or_pulping
680421100,Of_agglomerated_synthetic_or_natural_diamond
680421200,Of_agglomerated_synthetic_or_natural_diamond
680421900,Of_agglomerated_synthetic_or_natural_diamond
680422100,Of_other_agglomerated_abrasives_or_of_ceramics
680422200,Of_other_agglomerated_abrasives_or_of_ceramics
680422900,Of_other_agglomerated_abrasives_or_of_ceramics
681320000,Containing_asbestos
681381000,Brake_linings_and_pads
681389000,Other
681510100,Non-electrical_articles_of_graphite_or_other_carbon
681510900,Non-electrical_articles_of_graphite_or_other_carbon
681599000,Other
690220200,Containing_by_weight_more_than_50_%_of_alumina_(Al2O3)__of_silica_(SiO2)_or_of_a_mixture_or_compound_of_these_products
690220900,Containing_by_weight_more_than_50_%_of_alumina_(Al2O3)__of_silica_(SiO2)_or_of_a_mixture_or_compound_of_these_products
690810100,Tiles__cubes_and_similar_articles__whether_or_not_rectangular__the_largest_surface_area_of_which_is_capable_of_being_enclosed_in_a_square_the_side_of_which_is_less_than_7_cm
690810900,Tiles__cubes_and_similar_articles__whether_or_not_rectangular__the_largest_surface_area_of_which_is_capable_of_being_enclosed_in_a_square_the_side_of_which_is_less_than_7_cm
690890100,Other
690890900,Other
690911000,Of_porcelain_or_china
690912000,Articles_having_a_hardness_equivalent_to_9_or_more_on_the_Mohs_scale
690919000,Other
691110110,Tableware_and_kitchenware
691110190,Tableware_and_kitchenware
691110200,Tableware_and_kitchenware
691200100,Ceramic_tableware__kitchenware__other_household_articles_and_toilet_articles__other_than_of_porcelain_or_china.
691200120,Ceramic_tableware__kitchenware__other_household_articles_and_toilet_articles__other_than_of_porcelain_or_china.
691200130,Ceramic_tableware__kitchenware__other_household_articles_and_toilet_articles__other_than_of_porcelain_or_china.
691200900,Ceramic_tableware__kitchenware__other_household_articles_and_toilet_articles__other_than_of_porcelain_or_china.
700510000,Non-wired_glass__having_an_absorbent__reflecting_or_non-reflecting_layer
700521000,Coloured_throughout_the_mass_(body_tinted)__opacified__flashed_or_merely_surface_ground
700529000,Other
700711000,Of_size_and_shape_suitable_for_incorporation_in_vehicles__aircraft__spacecraft_or_vessels
700721000,Of_size_and_shape_suitable_for_incorporation_in_vehicles__aircraft__spacecraft_or_vessels
701090200,Other
701090900,Other
701690000,Other
701890000,Other
701919200,Other
701919900,Other
710121900,Unworked
710122310,Worked
710122320,Worked
710122390,Worked
710692100,Semi-manufactured
710692900,Semi-manufactured
710813000,Other_semi-manufactured_forms
711011100,Unwrought_or_in_powder_form
711011900,Unwrought_or_in_powder_form
711019100,Other
711019900,Other
711029100,Other
711029200,Other
711031000,Unwrought_or_in_powder_form
711039100,Other
711039200,Other
711049100,Other
711049200,Other
711230000,Ash_containing_precious_metal_or_precious_metal_compounds
711319100,Of_other_precious_metal__whether_or_not_plated_or_clad_with_precious_metal
711319900,Of_other_precious_metal__whether_or_not_plated_or_clad_with_precious_metal
711620000,Of_precious_or_semi-precious_stones_(natural__synthetic_or_reconstructed)
711711000,Cuff-links_and_studs
711719000,Other
711790000,Other
720110000,Non-alloy_pig_iron_containing_by_weight_0.5_%_or_less_of_phosphorus
720260000,Ferro-nickel
720280000,Ferro-tungsten_and_ferro-silico-tungsten
720299000,Other
720449100,Other
720449200,Other
720449900,Other
720450000,Remelting_scrap_ingots
720521000,Of_alloy_steel
720610000,Ingots
720690000,Other
720711100,Of_rectangular_(including_square)_cross-section__the_width_measuring_less_than_twice_the_thickness
720711900,Of_rectangular_(including_square)_cross-section__the_width_measuring_less_than_twice_the_thickness
720712110,Other__of_rectangular_(other_than_square)_cross-section
720712191,Other__of_rectangular_(other_than_square)_cross-section
720712199,Other__of_rectangular_(other_than_square)_cross-section
720712900,Other__of_rectangular_(other_than_square)_cross-section
720720100,Containing_by_weight_0.25_%_or_more_of_carbon
720720200,Containing_by_weight_0.25_%_or_more_of_carbon
720720900,Containing_by_weight_0.25_%_or_more_of_carbon
720810091,In_coils__not_further_worked_than_hot-rolled__with_patterns_in_relief
720810092,In_coils__not_further_worked_than_hot-rolled__with_patterns_in_relief
720825010,Of_a_thickness_of_4.75_mm_or_more
720825091,Of_a_thickness_of_4.75_mm_or_more
720825099,Of_a_thickness_of_4.75_mm_or_more
720826010,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720826091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720826092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720826099,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720827010,Of_a_thickness_of_less_than_3_mm
720827300,Of_a_thickness_of_less_than_3_mm
720827911,Of_a_thickness_of_less_than_3_mm
720827912,Of_a_thickness_of_less_than_3_mm
720827919,Of_a_thickness_of_less_than_3_mm
720827921,Of_a_thickness_of_less_than_3_mm
720827929,Of_a_thickness_of_less_than_3_mm
720836091,Of_a_thickness_exceeding_10_mm
720836099,Of_a_thickness_exceeding_10_mm
720837010,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
720837091,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
720837099,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
720838091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720838092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720838099,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720839100,Of_a_thickness_of_less_than_3_mm
720839911,Of_a_thickness_of_less_than_3_mm
720839912,Of_a_thickness_of_less_than_3_mm
720839919,Of_a_thickness_of_less_than_3_mm
720839921,Of_a_thickness_of_less_than_3_mm
720839922,Of_a_thickness_of_less_than_3_mm
720839929,Of_a_thickness_of_less_than_3_mm
720840091,Not_in_coils__not_further_worked_than_hot-rolled__with_patterns_in_relief
720840092,Not_in_coils__not_further_worked_than_hot-rolled__with_patterns_in_relief
720851010,Of_a_thickness_exceeding_10_mm
720851091,Of_a_thickness_exceeding_10_mm
720851099,Of_a_thickness_exceeding_10_mm
720852010,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
720852091,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
720852099,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
720853091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720853092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720853099,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
720854100,Of_a_thickness_of_less_than_3_mm
720854911,Of_a_thickness_of_less_than_3_mm
720854912,Of_a_thickness_of_less_than_3_mm
720854919,Of_a_thickness_of_less_than_3_mm
720854921,Of_a_thickness_of_less_than_3_mm
720854922,Of_a_thickness_of_less_than_3_mm
720854929,Of_a_thickness_of_less_than_3_mm
720915090,Of_a_thickness_of_3_mm_or_more
720916010,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
720916091,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
720916092,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
720916099,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
720917010,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
720917091,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
720917092,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
720917093,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
720917099,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
720918091,Of_a_thickness_of_less_than_0.5_mm
720918092,Of_a_thickness_of_less_than_0.5_mm
720918099,Of_a_thickness_of_less_than_0.5_mm
720925091,Of_a_thickness_of_3_mm_or_more
720925099,Of_a_thickness_of_3_mm_or_more
720926091,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
720926092,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
720926099,Of_a_thickness_exceeding_1mm_but_less_than_3_mm
720927091,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
720927092,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
720927099,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
720928099,Of_a_thickness_of_less_than_0.5_mm
721011100,Of_a_thickness_of_0.5_mm_or_more
721011900,Of_a_thickness_of_0.5_mm_or_more
721012100,Of_a_thickness_of_less_than_0.5_mm
721012900,Of_a_thickness_of_less_than_0.5_mm
721030091,Electrolytically_plated_or_coated_with_zinc
721030092,Electrolytically_plated_or_coated_with_zinc
721030099,Electrolytically_plated_or_coated_with_zinc
721041010,Corrugated
721041090,Corrugated
721049091,Other
721049092,Other
721049099,Other
721050100,Plated_or_coated_with_chromium_oxides_or_with_chromium_and_chromium_oxides
721050200,Plated_or_coated_with_chromium_oxides_or_with_chromium_and_chromium_oxides
721050900,Plated_or_coated_with_chromium_oxides_or_with_chromium_and_chromium_oxides
721061010,Plated_or_coated_with_aluminium-zinc_alloys
721061091,Plated_or_coated_with_aluminium-zinc_alloys
721061099,Plated_or_coated_with_aluminium-zinc_alloys
721069010,Other
721069091,Other
721069099,Other
721070100,Painted__varnished_or_coated_with_plastics
721070900,Painted__varnished_or_coated_with_plastics
721090100,Other
721090900,Other
721113000,Rolled_on_four_faces_or_in_a_closed_box_pass__of_a_width_exceeding_150_mm_and_a_thickness_of_not_less_than_4_mm__not_in_coils_and_without_patterns_in_relief
721114090,Other__of_a_thickness_of_4.75_mm_or_more
721119091,Other
721119092,Other
721123010,Containing_by_weight_less_than_0.25_%_of_carbon
721123091,Containing_by_weight_less_than_0.25_%_of_carbon
721123092,Containing_by_weight_less_than_0.25_%_of_carbon
721123093,Containing_by_weight_less_than_0.25_%_of_carbon
721123094,Containing_by_weight_less_than_0.25_%_of_carbon
721129091,Other
721129092,Other
721129093,Other
721129094,Other
721190010,Other
721190090,Other
721210100,Plated_or_coated_with_tin
721210900,Plated_or_coated_with_tin
721220090,Electrolytically_plated_or_coated_with_zinc
721230010,Otherwise_plated_or_coated_with_zinc
721230090,Otherwise_plated_or_coated_with_zinc
721240100,Painted__varnished_or_coated_with_plastics
721240900,Painted__varnished_or_coated_with_plastics
721250100,Otherwise_plated_or_coated
721250200,Otherwise_plated_or_coated
721250310,Otherwise_plated_or_coated
721250320,Otherwise_plated_or_coated
721250390,Otherwise_plated_or_coated
721250900,Otherwise_plated_or_coated
721260000,Clad
721391110,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
721391120,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
721391190,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
721391210,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
721391290,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
721391310,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
721391320,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
721391390,Of_circular_cross-section_measuring_less_than_14_mm_in_diameter
721399110,Other
721399190,Other
721399210,Other
721399290,Other
721399310,Other
721399320,Other
721399390,Other
721491110,Of_rectangular_(other_than_square)_cross-section
721491120,Of_rectangular_(other_than_square)_cross-section
721491130,Of_rectangular_(other_than_square)_cross-section
721491140,Of_rectangular_(other_than_square)_cross-section
721491210,Of_rectangular_(other_than_square)_cross-section
721491220,Of_rectangular_(other_than_square)_cross-section
721491230,Of_rectangular_(other_than_square)_cross-section
721491240,Of_rectangular_(other_than_square)_cross-section
721491310,Of_rectangular_(other_than_square)_cross-section
721491320,Of_rectangular_(other_than_square)_cross-section
721491390,Of_rectangular_(other_than_square)_cross-section
721499110,Other
721499120,Other
721499130,Other
721499140,Other
721499150,Other
721499160,Other
721499170,Other
721499180,Other
721499190,Other
721499910,Other
721499920,Other
721499930,Other
721499940,Other
721499950,Other
721499960,Other
721499990,Other
721550100,Other__not_further_worked_than_cold-formed_or_cold-finished
721550200,Other__not_further_worked_than_cold-formed_or_cold-finished
721550300,Other__not_further_worked_than_cold-formed_or_cold-finished
721590100,Other
721590200,Other
721640100,L_or_T_sections__not_further_worked_than_hot-rolled__hot-drawn_or_extruded__of_a_height_of_80_mm_or_more
721640200,L_or_T_sections__not_further_worked_than_hot-rolled__hot-drawn_or_extruded__of_a_height_of_80_mm_or_more
721710100,Not_plated_or_coated__whether_or_not_polished
721710191,Not_plated_or_coated__whether_or_not_polished
721710199,Not_plated_or_coated__whether_or_not_polished
721710200,Not_plated_or_coated__whether_or_not_polished
721710310,Not_plated_or_coated__whether_or_not_polished
721710320,Not_plated_or_coated__whether_or_not_polished
721710390,Not_plated_or_coated__whether_or_not_polished
721720100,Plated_or_coated_with_zinc
721720200,Plated_or_coated_with_zinc
721720300,Plated_or_coated_with_zinc
721730100,Plated_or_coated_with_other_base_metals
721730200,Plated_or_coated_with_other_base_metals
721730300,Plated_or_coated_with_other_base_metals
721790100,Other
721790200,Other
721790300,Other
721911010,Of_a_thickness_exceeding_10_mm
721911090,Of_a_thickness_exceeding_10_mm
721912091,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
721912092,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
721913091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
721913092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
721914010,Of_a_thickness_of_less_than_3_mm
721914091,Of_a_thickness_of_less_than_3_mm
721914092,Of_a_thickness_of_less_than_3_mm
721921010,Of_a_thickness_exceeding_10_mm
721921091,Of_a_thickness_exceeding_10_mm
721921092,Of_a_thickness_exceeding_10_mm
721922010,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
721922091,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
721922092,Of_a_thickness_of_4.75_mm_or_more_but_not_exceeding_10_mm
721923010,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
721923091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
721923092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
721924010,Of_a_thickness_of_less_than_3_mm
721924090,Of_a_thickness_of_less_than_3_mm
721931010,Of_a_thickness_of_4.75_mm_or_more
721931091,Of_a_thickness_of_4.75_mm_or_more
721931092,Of_a_thickness_of_4.75_mm_or_more
721932091,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
721932092,Of_a_thickness_of_3_mm_or_more_but_less_than_4.75_mm
721933010,Of_a_thickness_exceeding_1_mm_but_less_than_3_mm
721933091,Of_a_thickness_exceeding_1_mm_but_less_than_3_mm
721933092,Of_a_thickness_exceeding_1_mm_but_less_than_3_mm
721934010,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
721934091,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
721934092,Of_a_thickness_of_0.5_mm_or_more_but_not_exceeding_1_mm
721935091,Of_a_thickness_of_less_than_0.5_mm
721935092,Of_a_thickness_of_less_than_0.5_mm
721990010,Other
721990090,Other
722011010,Of_a_thickness_of_4.75_mm_or_more
722011090,Of_a_thickness_of_4.75_mm_or_more
722012010,Of_a_thickness_of_less_than_4.75_mm
722012091,Of_a_thickness_of_less_than_4.75_mm
722012092,Of_a_thickness_of_less_than_4.75_mm
722020600,Not_further_worked_than_cold-rolled_(cold-reduced)
722020911,Not_further_worked_than_cold-rolled_(cold-reduced)
722020912,Not_further_worked_than_cold-rolled_(cold-reduced)
722020921,Not_further_worked_than_cold-rolled_(cold-reduced)
722020922,Not_further_worked_than_cold-rolled_(cold-reduced)
722090010,Other
722090090,Other
722220100,Bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
722220900,Bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
722300100,Wire_of_stainless_steel
722300900,Wire_of_stainless_steel
722410000,Ingots_and_other_primary_forms
722490000,Other
722530310,Other__not_further_worked_than_hot-rolled__in_coils
722530320,Other__not_further_worked_than_hot-rolled__in_coils
722530390,Other__not_further_worked_than_hot-rolled__in_coils
722530411,Other__not_further_worked_than_hot-rolled__in_coils
722530419,Other__not_further_worked_than_hot-rolled__in_coils
722530491,Other__not_further_worked_than_hot-rolled__in_coils
722530492,Other__not_further_worked_than_hot-rolled__in_coils
722530499,Other__not_further_worked_than_hot-rolled__in_coils
722530510,Other__not_further_worked_than_hot-rolled__in_coils
722530520,Other__not_further_worked_than_hot-rolled__in_coils
722530590,Other__not_further_worked_than_hot-rolled__in_coils
722530600,Other__not_further_worked_than_hot-rolled__in_coils
722530900,Other__not_further_worked_than_hot-rolled__in_coils
722540411,Other__not_further_worked_than_hot-rolled__not_in_coils
722540419,Other__not_further_worked_than_hot-rolled__not_in_coils
722540491,Other__not_further_worked_than_hot-rolled__not_in_coils
722540499,Other__not_further_worked_than_hot-rolled__not_in_coils
722540610,Other__not_further_worked_than_hot-rolled__not_in_coils
722540620,Other__not_further_worked_than_hot-rolled__not_in_coils
722540690,Other__not_further_worked_than_hot-rolled__not_in_coils
722540700,Other__not_further_worked_than_hot-rolled__not_in_coils
722540900,Other__not_further_worked_than_hot-rolled__not_in_coils
722550110,Other__not_further_worked_than_cold-rolled_(cold-reduced)
722550190,Other__not_further_worked_than_cold-rolled_(cold-reduced)
722550910,Other__not_further_worked_than_cold-rolled_(cold-reduced)
722550920,Other__not_further_worked_than_cold-rolled_(cold-reduced)
722550990,Other__not_further_worked_than_cold-rolled_(cold-reduced)
722591010,Electrolytically_plated_or_coated_with_zinc
722591091,Electrolytically_plated_or_coated_with_zinc
722591092,Electrolytically_plated_or_coated_with_zinc
722591099,Electrolytically_plated_or_coated_with_zinc
722592010,Otherwise_plated_or_coated_with_zinc
722592091,Otherwise_plated_or_coated_with_zinc
722592092,Otherwise_plated_or_coated_with_zinc
722592099,Otherwise_plated_or_coated_with_zinc
722599010,Other
722599090,Other
722691100,Not_further_worked_than_hot-rolled
722691200,Not_further_worked_than_hot-rolled
722691300,Not_further_worked_than_hot-rolled
722691900,Not_further_worked_than_hot-rolled
722692100,Not_further_worked_than_cold-rolled_(cold-reduced)
722692200,Not_further_worked_than_cold-rolled_(cold-reduced)
722692300,Not_further_worked_than_cold-rolled_(cold-reduced)
722692900,Not_further_worked_than_cold-rolled_(cold-reduced)
722699000,Other
722790020,Other
722790100,Other
722790200,Other
722790300,Other
722790400,Other
722790900,Other
722830100,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
722830200,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
722830300,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
722830410,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
722830490,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
722830900,Other_bars_and_rods__not_further_worked_than_hot-rolled__hot-drawn_or_extruded
722840000,Other_bars_and_rods__not_further_worked_than_forged
722850100,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
722850200,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
722850300,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
722850400,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
722850900,Other_bars_and_rods__not_further_worked_than_cold-formed_or_cold-finished
722860000,Other_bars_and_rods
722870000,Angles__shapes_and_sections
722990300,Other
722990900,Other
730110000,Sheet_piling
730120100,Angles__shapes_and_sections
730120900,Angles__shapes_and_sections
730210110,Rails
730210190,Rails
730210200,Rails
730210300,Rails
730300100,Tubes__pipes_and_hollow_profiles__of_cast_iron
730300900,Tubes__pipes_and_hollow_profiles__of_cast_iron
730419000,Other
730423000,Other_drill_pipe
730429100,Other
730429900,Other
730431100,Cold-drawn_or_cold-rolled_(cold-reduced)
730431900,Cold-drawn_or_cold-rolled_(cold-reduced)
730439100,Other
730439900,Other
730441100,Cold-drawn_or_cold-rolled_(cold-reduced)
730441900,Cold-drawn_or_cold-rolled_(cold-reduced)
730449100,Other
730449900,Other
730451100,Cold-drawn_or_cold-rolled_(cold-reduced)
730451900,Cold-drawn_or_cold-rolled_(cold-reduced)
730459100,Other
730459900,Other
730490000,Other
730511110,Longitudinally_submerged_arc_welded
730511190,Longitudinally_submerged_arc_welded
730511900,Longitudinally_submerged_arc_welded
730512100,Other__longitudinally_welded
730512900,Other__longitudinally_welded
730519000,Other
730520000,Casing_of_a_kind_used_in_drilling_for_oil_or_gas
730531110,Longitudinally_welded
730531190,Longitudinally_welded
730531900,Longitudinally_welded
730539000,Other
730590000,Other
730629000,Other
730630100,Other__welded__of_circular_cross-section__of_iron_or_non-alloy_steel
730630200,Other__welded__of_circular_cross-section__of_iron_or_non-alloy_steel
730630900,Other__welded__of_circular_cross-section__of_iron_or_non-alloy_steel
730640300,Other__welded__of_circular_cross-section__of_stainless_steel
730640900,Other__welded__of_circular_cross-section__of_stainless_steel
730661000,Of_square_or_rectangular_cross-section
730669000,Of_other_non-circular_cross-section
730690000,Other
730791100,Flanges
730791900,Flanges
730793100,Butt_welding_fittings
730793900,Butt_welding_fittings
730799100,Other
730799900,Other
730820100,Towers_and_lattice_masts
730820900,Towers_and_lattice_masts
730890000,Other
731029000,Other
731210111,Stranded_wire__ropes_and_cables
731210112,Stranded_wire__ropes_and_cables
731210119,Stranded_wire__ropes_and_cables
731210191,Stranded_wire__ropes_and_cables
731210199,Stranded_wire__ropes_and_cables
731210210,Stranded_wire__ropes_and_cables
731210290,Stranded_wire__ropes_and_cables
731511100,Roller_chain
731511200,Roller_chain
731511900,Roller_chain
731700100,Nails__tacks__drawing_pins__corrugated_nails__staples_(other_than_those_of_heading_83.05)_and_similar_articles__of_iron_or_steel__whether_or_not_with_heads_of_other_material__but_excluding_such_articles_with_heads_of_copper
731700900,Nails__tacks__drawing_pins__corrugated_nails__staples_(other_than_those_of_heading_83.05)_and_similar_articles__of_iron_or_steel__whether_or_not_with_heads_of_other_material__but_excluding_such_articles_with_heads_of_copper
731815110,Other_screws_and_bolts__whether_or_not_with_their_nuts_or_washers
731815190,Other_screws_and_bolts__whether_or_not_with_their_nuts_or_washers
731815900,Other_screws_and_bolts__whether_or_not_with_their_nuts_or_washers
731816100,Nuts
731816900,Nuts
732010100,Leaf-springs_and_leaves_therefor
732010900,Leaf-springs_and_leaves_therefor
732020000,Helical_springs
732090000,Other
732181100,For_gas_fuel_or_for_both_gas_and_other_fuels
732181900,For_gas_fuel_or_for_both_gas_and_other_fuels
732182110,For_liquid_fuel
732182190,For_liquid_fuel
732182900,For_liquid_fuel
732393100,Of_stainless_steel
732393900,Of_stainless_steel
732599000,Other
732690000,Other
732690040,Other
740100000,Copper_mattes;_cement_copper_(precipitated_copper)
740200000,Unrefined_copper;_copper_anodes_for_electrolytic_refining
740311000,Cathodes_and_sections_of_cathodes
740312000,Wire-bars
740313000,Billets
740319000,Other
740319031,Other
740319039,Other
740322000,Copper-tin_base_alloys_(bronze)
740329000,Other_copper_alloys_(other_than_master_alloys_of_heading_74.05)
740400000,Copper_waste_and_scrap
740729000,Other
740811100,Of_which_the_maximum_cross-sectional_dimension_exceeds_6mm
740811900,Of_which_the_maximum_cross-sectional_dimension_exceeds_6mm
740819100,Other
740819900,Other
740829000,Other
741999010,Other
741999090,Other
741999100,Other
741999900,Other
750120000,Nickel_oxide_sinters_and_other_intermediate_products_of_nickel_metallurgy
750220000,Nickel_alloys
750400000,Nickel_powders_and_flakes
750610000,Of_nickel__not_alloyed
760200000,Aluminium_waste_and_scrap
760200100,Aluminium_waste_and_scrap
760200900,Aluminium_waste_and_scrap
760612000,Of_aluminium_alloys
760691100,Of_aluminium__not_alloyed
760691900,Of_aluminium__not_alloyed
760692000,Of_aluminium_alloys
761090100,Other
761090900,Other
780110000,Refined_lead
780191000,Containing_by_weight_antimony_as_the_principal_other_element
780199000,Other
780600000,Other_articles_of_lead
790111000,Containing_by_weight_99.99%_or_more_of_zinc
790112000,Containing_by_weight_less_than_99.99%_of_zinc
790120000,Zinc_alloys
790700000,Other_articles_of_zinc
810199100,Other
810199900,Other
810390000,Other
810411000,Containing_at_least_99.8%_by_weight_of_magnesium
810419000,Other
810820100,Unwrought_titanium;_powders
810820900,Unwrought_titanium;_powders
810830000,Waste_and_scrap
810890000,Other
811292000,Unwrought;_waste_and_scrap;_powders
811299000,Other
820291010,Straight_saw_blades__for_working_metal
820291020,Straight_saw_blades__for_working_metal
820291090,Straight_saw_blades__for_working_metal
820299100,Other
820299900,Other
820320100,Pliers_(including_cutting_pliers)__pincers__tweezers_and_similar_tools
